id,대분류코드,대분류명,항목,파일명,검색키워드,보유확장자,링크
222,02_DMC,DMC,AS16_축하카드,AS16_축하카드_CMYK,"DMC, 축하카드",AI(1),https://drive.google.com/drive/folders/1VES38Oi4vrC2uMfxfEUGECBsNwGBWZ1x?usp=sharing
223,02_DMC,DMC,AS17_카드봉투,AS17_카드봉투_PANTONE,"DMC, 카드봉투",AI(1),https://drive.google.com/drive/folders/1W9GhgZbSnVkZ45RIINkzZ4fISRnuSUU5?usp=sharing
224,02_DMC,DMC,AS17_카드봉투,AS17_카드봉투_CMYK,"DMC, 카드봉투",AI(1),https://drive.google.com/drive/folders/1W9GhgZbSnVkZ45RIINkzZ4fISRnuSUU5?usp=sharing
225,02_DMC,DMC,AD1_현수막(가로형),AD1_현수막(가로형)_PANTONE,"DMC, 가로형, 현수막",AI(1),https://drive.google.com/drive/folders/1jP9llbcKku4xlJ16sEKwmhDhS6hGxVB5?usp=sharing
226,02_DMC,DMC,AD1_현수막(가로형),AD1_현수막(가로형)_CMYK,"DMC, 가로형, 현수막",AI(1),https://drive.google.com/drive/folders/1jP9llbcKku4xlJ16sEKwmhDhS6hGxVB5?usp=sharing
227,02_DMC,DMC,AD2_현수막(협력사가로형),AD2_현수막(협력사가로형)_PANTONE,"DMC, 현수막, 협력사가로형",AI(1),https://drive.google.com/drive/folders/1kpp5yNds_JsKHzjcgBa0uOUoSAkzRWd4?usp=sharing
228,02_DMC,DMC,AD2_현수막(협력사가로형),AD2_현수막(협력사가로형)_CMYK,"DMC, 현수막, 협력사가로형",AI(1),https://drive.google.com/drive/folders/1kpp5yNds_JsKHzjcgBa0uOUoSAkzRWd4?usp=sharing
229,02_DMC,DMC,AD3_현수막(정방형),AD3_현수막(정방형)_PANTONE,"DMC, 정방형, 현수막",AI(1),https://drive.google.com/drive/folders/1MDEm6lTGioL3NfLImqJYZrMqaLPRBNYt?usp=sharing
230,02_DMC,DMC,AD3_현수막(정방형),AD3_현수막(정방형)_CMYK,"DMC, 정방형, 현수막",AI(1),https://drive.google.com/drive/folders/1MDEm6lTGioL3NfLImqJYZrMqaLPRBNYt?usp=sharing
231,02_DMC,DMC,AD4_현수막(협력사정방형),AD4_현수막(협력사정방형)_PANTONE,"DMC, 현수막, 협력사정방형",AI(1),https://drive.google.com/drive/folders/1keOSic-l5lA_O_VdlgCnGSzDyy2Nu3CC?usp=sharing
232,02_DMC,DMC,AD4_현수막(협력사정방형),AD4_현수막(협력사정방형)_CMYK,"DMC, 현수막, 협력사정방형",AI(1),https://drive.google.com/drive/folders/1keOSic-l5lA_O_VdlgCnGSzDyy2Nu3CC?usp=sharing
233,02_DMC,DMC,AD5_X배너(기본형),AD5_X배너(기본형)_PANTONE,"DMC, X배너, 기본형",AI(1),https://drive.google.com/drive/folders/1XJJ89WKd7AJhXVfQzZV7sg6z20_vkzT9?usp=sharing
234,02_DMC,DMC,AD5_X배너(기본형),AD5_X배너(기본형)_CMYK,"DMC, X배너, 기본형",AI(1),https://drive.google.com/drive/folders/1XJJ89WKd7AJhXVfQzZV7sg6z20_vkzT9?usp=sharing
235,02_DMC,DMC,AD6_X배너(모티브형),AD6_X배너(모티브형)_PANTONE,"DMC, X배너, 모티브형",AI(1),https://drive.google.com/drive/folders/1Wbi-kIY7uo_HdEUvCnNvAl8-yBAqzo1a?usp=sharing
236,02_DMC,DMC,AD6_X배너(모티브형),AD6_X배너(모티브형)_CMYK,"DMC, X배너, 모티브형",AI(1),https://drive.google.com/drive/folders/1Wbi-kIY7uo_HdEUvCnNvAl8-yBAqzo1a?usp=sharing
237,02_DMC,DMC,AD7_X배너(협력사),AD7_X배너(협력사)_PANTONE,"DMC, X배너, 협력사",AI(1),https://drive.google.com/drive/folders/1pPQPUwGoW_ozP5vrmX4SQH7qpGG9f0BG?usp=sharing
238,02_DMC,DMC,AD7_X배너(협력사),AD7_X배너(협력사)_CMYK,"DMC, X배너, 협력사",AI(1),https://drive.google.com/drive/folders/1pPQPUwGoW_ozP5vrmX4SQH7qpGG9f0BG?usp=sharing
239,02_DMC,DMC,AD8_X배너(행사지안내),AD8_X배너(행사지안내)_PANTONE,"DMC, X배너, 행사지안내",AI(1),https://drive.google.com/drive/folders/1ewkiQDmT2QlIhQjcBKA7HZccWG-rwo49?usp=sharing
240,02_DMC,DMC,AD8_X배너(행사지안내),AD8_X배너(행사지안내)_CMYK,"DMC, X배너, 행사지안내",AI(1),https://drive.google.com/drive/folders/1ewkiQDmT2QlIhQjcBKA7HZccWG-rwo49?usp=sharing
241,02_DMC,DMC,AD9_X배너(하나투어로고형),AD9_X배너(하나투어로고형)_PANTONE,"DMC, X배너, 하나투어로고형",AI(1),https://drive.google.com/drive/folders/1TKdNTT42qaLhp4vyDXaF9bIz8dmxv5qF?usp=sharing
242,02_DMC,DMC,AD9_X배너(하나투어로고형),AD9_X배너(하나투어로고형)_CMYK,"DMC, X배너, 하나투어로고형",AI(1),https://drive.google.com/drive/folders/1TKdNTT42qaLhp4vyDXaF9bIz8dmxv5qF?usp=sharing
243,02_DMC,DMC,AD10_인솔깃발(삼각형),AD10_인솔깃발(삼각형)_PANTONE,"DMC, 삼각형, 인솔깃발",AI(1),https://drive.google.com/drive/folders/17kUc7I0nmsG7jlBMfQ1U3ax_k6DoilQm?usp=sharing
244,02_DMC,DMC,AD10_인솔깃발(삼각형),AD10_인솔깃발(삼각형)_CMYK,"DMC, 삼각형, 인솔깃발",AI(1),https://drive.google.com/drive/folders/17kUc7I0nmsG7jlBMfQ1U3ax_k6DoilQm?usp=sharing
245,02_DMC,DMC,AD11_인솔깃발(사각형),AD11_인솔깃발(사각형)_PANTONE,"DMC, 사각형, 인솔깃발",AI(1),https://drive.google.com/drive/folders/1g9AwNLmJiEeZI5xh6-hpdD3hJh8Y49vw?usp=sharing
246,02_DMC,DMC,AD11_인솔깃발(사각형),AD11_인솔깃발(사각형)_CMYK,"DMC, 사각형, 인솔깃발",AI(1),https://drive.google.com/drive/folders/1g9AwNLmJiEeZI5xh6-hpdD3hJh8Y49vw?usp=sharing
247,02_DMC,DMC,AD12_차량(일반승용차),AD12_차량(일반승용차)_PANTONE,"DMC, 일반승용차, 차량",AI(1),https://drive.google.com/drive/folders/1Qn-KUIWUZ9cSOrfnrvVxS5J6r5GDDe-q?usp=sharing
248,02_DMC,DMC,AD12_차량(일반승용차),AD12_차량(일반승용차)_CMYK,"DMC, 일반승용차, 차량",AI(1),https://drive.google.com/drive/folders/1Qn-KUIWUZ9cSOrfnrvVxS5J6r5GDDe-q?usp=sharing
249,02_DMC,DMC,AD13_차량(미니밴),AD13_차량(미니밴)_PANTONE,"DMC, 미니밴, 차량",AI(1),https://drive.google.com/drive/folders/1WzNeoh-RFBtWbzHGkbEKWvoqCxbSGRrR?usp=sharing
250,02_DMC,DMC,AD13_차량(미니밴),AD13_차량(미니밴)_CMYK,"DMC, 미니밴, 차량",AI(1),https://drive.google.com/drive/folders/1WzNeoh-RFBtWbzHGkbEKWvoqCxbSGRrR?usp=sharing
251,02_DMC,DMC,AD14_차량(대형버스),AD14_차량(대형버스)_PANTONE,"DMC, 대형버스, 차량",AI(1),https://drive.google.com/drive/folders/1PyWnqFl28YAJy9wWImIh1qVsUeWKc60_?usp=sharing
252,02_DMC,DMC,AD14_차량(대형버스),AD14_차량(대형버스)_CMYK,"DMC, 대형버스, 차량",AI(1),https://drive.google.com/drive/folders/1PyWnqFl28YAJy9wWImIh1qVsUeWKc60_?usp=sharing
253,02_DMC,DMC,SS1_시설스티커,SS1_시설스티커_PANTONE,"DMC, 시설스티커",AI(1),https://drive.google.com/drive/folders/1R2rEi_DHgoXmsmbjEbJmUCXpnBv1YHl2?usp=sharing
254,02_DMC,DMC,SS1_시설스티커,SS1_시설스티커_CMYK,"DMC, 시설스티커",AI(1),https://drive.google.com/drive/folders/1R2rEi_DHgoXmsmbjEbJmUCXpnBv1YHl2?usp=sharing
255,02_DMC,DMC,SS2_버스헤드커버,SS2_버스헤드커버_PANTONE,"DMC, 버스헤드커버",AI(1),https://drive.google.com/drive/folders/1QQInkFs2hbaVMOGy2KNu04AvffxtdmkH?usp=sharing
256,02_DMC,DMC,SS2_버스헤드커버,SS2_버스헤드커버_CMYK,"DMC, 버스헤드커버",AI(1),https://drive.google.com/drive/folders/1QQInkFs2hbaVMOGy2KNu04AvffxtdmkH?usp=sharing
257,02_DMC,DMC,SS3_출발시간고지판,SS3_출발시간고지판_PANTONE,"DMC, 출발시간고지판",AI(1),https://drive.google.com/drive/folders/1jOOS8X4wd1iUzFvTNQoHIKGyypzi9hr9?usp=sharing
258,02_DMC,DMC,SS3_출발시간고지판,SS3_출발시간고지판_CMYK,"DMC, 출발시간고지판",AI(1),https://drive.google.com/drive/folders/1jOOS8X4wd1iUzFvTNQoHIKGyypzi9hr9?usp=sharing
259,02_DMC,DMC,SS4_행사지안내사인(기본형),SS4_행사지안내사인(기본형)_PANTONE,"DMC, 기본형, 행사지안내사인",AI(1),https://drive.google.com/drive/folders/1WmmG9nQP6g7mZaXzJz9jW78QGOBUotMC?usp=sharing
260,02_DMC,DMC,SS5_행사지안내사인(약식형),SS5_행사지안내사인(약식형)_PANTONE,"DMC, 약식형, 행사지안내사인",AI(1),https://drive.google.com/drive/folders/1j5VPNs1mYlRT-OpoCWkeHlaUL67bcYI1?usp=sharing
261,02_DMC,DMC,SS6_투어데스크간판,SS6_투어데스크간판_PANTONE,"DMC, 투어데스크간판",AI(1),https://drive.google.com/drive/folders/16IUZ_b-79uasV1eOXhCg9oTquLO3rRdS?usp=sharing
262,03_T라운지,T라운지,BS1_심벌마크,BS1_심벌마크_PANTONE,"T라운지, 심벌마크","AI(1), PNG(2)",https://drive.google.com/drive/folders/1alBcnWcOfXYZrSMBGb0Th9gTlh2sTAHL?usp=sharing
263,03_T라운지,T라운지,BS1_심벌마크,BS1_심벌마크_CMYK,"T라운지, 심벌마크","AI(1), PNG(2)",https://drive.google.com/drive/folders/1alBcnWcOfXYZrSMBGb0Th9gTlh2sTAHL?usp=sharing
264,03_T라운지,T라운지,BS1_심벌마크,BS1_심벌마크_RGB,"T라운지, 심벌마크","AI(1), PNG(2)",https://drive.google.com/drive/folders/1alBcnWcOfXYZrSMBGb0Th9gTlh2sTAHL?usp=sharing
265,03_T라운지,T라운지,BS3_로고,BS3_로고_PANTONE,"T라운지, 로고","AI(1), PNG(4)",https://drive.google.com/drive/folders/1Smkpl_S1L1hCpvedU9iS8Rjt32oeul74?usp=sharing
266,03_T라운지,T라운지,BS3_로고,BS3_로고_CMYK,"T라운지, 로고","AI(1), PNG(4)",https://drive.google.com/drive/folders/1Smkpl_S1L1hCpvedU9iS8Rjt32oeul74?usp=sharing
